,P_count,P_count_conf,I_count,I_count_conf,N_count,N_count_conf,P_fraction,P_fraction_conf,I_fraction,I_fraction_conf,N_fraction,N_fraction_conf,radius,radius_conf,roughness,roughness_conf,velocity,velocity_conf
753,4.08,0.9207244730102484,228.92,15.138798423758734,509.84,65.45492374925513,0.005708409144702628,0.0013716398484998782,0.3240318410262304,0.012976615340497547,0.670259749829067,0.013147815383506466,7.703844347905211,0.32613525895733025,1.2490758303591085,0.07435323955782662,,
754,4.4,0.9665801156655354,229.52,14.998827740433585,511.12,65.55762902499754,0.005758642825887542,0.0010469808974287824,0.3241237354377023,0.013031657635940138,0.6701176217364103,0.013025523649186752,7.724550314557049,0.32699149077387735,1.246638989922647,0.07527426408873715,,
755,4.04,0.7720708444177904,230.16,15.4924192604254,512.86,65.48005383513976,0.005550046904567033,0.0012454214155478444,0.3234501024799107,0.012606980952927796,0.6709998506155224,0.012724243313210044,7.728975040454443,0.3242397068649415,1.252416545020993,0.07438540064536399,,
756,4.0,0.7601162016428804,230.18,15.277914232093327,514.88,65.88785722801431,0.005470993357420174,0.0009164364860145619,0.3229159450269198,0.012869956466875037,0.67161306161566,0.01290729414915925,7.738700253520458,0.3235520524316989,1.2593998554001633,0.07510940294420325,,
757,3.32,0.5825916607710757,230.2,14.951807039953401,517.2,66.46743492327653,0.004747609736660015,0.0009137438057058379,0.322509405639329,0.012809647924731342,0.672742984624011,0.013141859914558547,7.753365995506174,0.32514135557440726,1.2487132049028196,0.07600665464386963,,
758,4.12,0.6960401275788631,229.28,14.786252470832492,519.38,66.67745752455772,0.005766058589616062,0.001011321480734276,0.3205687239564339,0.013027631819757983,0.6736652174539499,0.013257102406707043,7.766130532657108,0.3237124866013645,1.2507690414611978,0.07750623717218391,,
759,3.68,0.7043793886819799,230.18,14.783721715562693,520.76,66.72039359653688,0.004826543995498318,0.0008065398692733507,0.3213481046755463,0.013386313587720858,0.6738253513289554,0.013246460607825243,7.768310422139409,0.3295709561832903,1.260160918111766,0.07496448483663959,,
760,4.16,0.8718982399339961,230.58,14.850757420253016,521.96,66.75339812495541,0.005529850676593035,0.0010719009922562225,0.3208640706513978,0.01316389215523229,0.6736060786720093,0.01323865930696186,7.780174707305577,0.3287343890274876,1.2471676571076087,0.07584600295057671,,
761,4.04,0.7141719322404094,230.8,14.834701242694441,523.88,67.1743589428228,0.005714211634799753,0.0011759238368408175,0.3204868219529821,0.013466923794757822,0.6737989664122184,0.013628533048566926,7.799228697825246,0.3314739048018753,1.2428578973292594,0.07635655745646239,,
762,4.32,0.7300888187063269,231.12,14.599738853116518,525.44,67.4522809711043,0.0057986276885274865,0.0009980662600421648,0.32051977516650304,0.013790720479940068,0.6736815971449696,0.013818722771758373,7.801676268302187,0.33160079251993196,1.231854995935762,0.07641055114762578,,
763,4.16,0.7905581704087309,231.58,14.325772873922018,527.22,67.82955527416644,0.005432980128308312,0.0009747125900706193,0.3205595114517352,0.01384668428323348,0.6740075084199565,0.013879709156349427,7.811217097296605,0.32860234300558544,1.2388450809224505,0.0775119106966701,,
764,4.48,0.8114305313457214,232.1,14.563657309893005,528.62,67.88427989703655,0.0060619979552302885,0.0010837970080705773,0.3200536541785725,0.013759933010496203,0.6738843478661971,0.013886043256792479,7.828436714458311,0.32882991441214693,1.2348768547859057,0.07651865223950806,,
765,4.0,0.8071774030533808,232.32,14.304234156472688,530.88,68.28639189896623,0.005154075916538477,0.0010790678439444854,0.31986703006741196,0.013887692035589904,0.6749788940160495,0.01390990543254129,7.823299523795982,0.32732779904640774,1.2381306277770583,0.07738328480949924,,
766,4.0,0.7519863828554344,232.24,14.352828273089594,532.96,68.40335886920172,0.005225539386707437,0.001020520666108574,0.3187138107115103,0.013621439121585713,0.6760606499017823,0.013666703222566079,7.845629971861229,0.3277843973226693,1.2469233415435435,0.07833150245309223,,
