,Unnamed: 0,P_count,P_count_conf,I_count,I_count_conf,N_count,N_count_conf,P_fraction,P_fraction_conf,I_fraction,I_fraction_conf,N_fraction,N_fraction_conf,radius,radius_conf,roughness,roughness_conf,velocity,velocity_conf
295,295,1.8297872340425527,0.824224695744351,116.12765957446808,33.83559723090277,146.68085106382978,70.51535341828483,0.006058079726303,0.0031322161083597,0.6723502893191017,0.0617233739092389,0.3215916309545952,0.0610809565313024,3.793108905465941,0.8765407202328465,0.8176419056406683,0.245965837380618,,
296,296,2.978723404255319,1.1905053428705192,115.48936170212764,33.78618120422686,147.6595744680851,70.69661416558314,0.0114603261799628,0.0036472720780692,0.6619437580634232,0.0613347897868915,0.3265959157566139,0.0615283354141911,3.807845642767996,0.8790753759206917,0.8277472388494533,0.2440210911140108,,
297,297,2.042553191489361,1.134355283078318,117.3191489361702,34.4317730959944,147.7872340425532,70.70860909580892,0.006363756297218,0.0031554812660618,0.6675517152663744,0.0616510862155296,0.3260845284364077,0.0613880396231878,3.813341990111247,0.8763397295395524,0.8082552595078496,0.2425473936877156,,
298,298,2.5531914893617023,1.0397278148141569,117.5744680851064,35.19119701396433,148.29787234042553,70.80885988722764,0.0112441878204024,0.0044428873846948,0.6627809911832938,0.0621404987789711,0.3259748209963036,0.0614109311880371,3.812237270339448,0.883880400191865,0.8229971993934468,0.2453678452950454,,
299,299,2.0851063829787235,0.9723480192628184,118.0,34.75701600166466,149.38297872340425,71.22693014354572,0.0111537645881847,0.004458422248659,0.6623222026624642,0.0613327653654731,0.3265240327493511,0.0616642452936212,3.83416946812667,0.8863651244296064,0.8094342129345424,0.2478268622317272,,
300,300,2.5531914893617023,0.9339945581950504,117.8936170212766,34.73410412816375,150.29787234042553,71.63160556583684,0.0130210943786309,0.00478749772743,0.6604971803619383,0.0606102763676669,0.3264817252594306,0.0619295248855249,3.852084470185368,0.8799572309820002,0.807305142094422,0.2386500260526992,,
301,301,2.0851063829787235,0.8583545749887237,118.51063829787236,34.699070812348296,151.19148936170214,72.13223273574225,0.0075053520108936,0.0029171360935625,0.6662706278343401,0.062319317902244,0.326224020154766,0.0621418145546317,3.8745902135396464,0.8891044150746868,0.8075153089845932,0.2364239570911752,,
302,302,2.2127659574468086,0.8106451060692278,118.87234042553192,34.970540813756976,151.80851063829786,72.26283586246505,0.0155462107770785,0.0087054241078067,0.6584981449268821,0.0604736345532429,0.3259556442960393,0.0624917780112474,3.893418804969594,0.8878680097904924,0.839914745883392,0.2369042525473808,,
303,303,1.8297872340425527,0.7897443830962864,119.55319148936172,34.957916765265004,152.4255319148936,72.49820429780645,0.006640585618989,0.0031884336744693,0.6626786835694051,0.0606628628341956,0.3306807308116057,0.0606237273300455,3.88304154186216,0.8892419764574514,0.7996946887814222,0.2380432796514084,,
304,304,1.6170212765957446,0.8226069813374803,120.38297872340424,35.23800438642279,152.61702127659575,72.53244609843007,0.0055304633805879,0.0027945449377969,0.66276948187642,0.0602948083236954,0.3317000547429917,0.0603655586282891,3.893608199668163,0.889595619207049,0.8023811933528456,0.2407884605477801,,
305,305,2.042553191489361,0.6825848454348811,119.61702127659576,35.00985157789224,153.9787234042553,73.11058529974856,0.0102673920132165,0.004149212545566,0.6536248535936109,0.0596308564953049,0.3361077543931726,0.0598884582250131,3.9053068830439233,0.8886803128643751,0.7984808080281824,0.2432550130480428,,
306,306,2.978723404255319,0.9717389693945652,118.95744680851064,34.50507514160102,155.19148936170214,73.63182644438842,0.0161364568089412,0.0078554983522379,0.6430622219691979,0.0581699485356515,0.3408013212218608,0.0597494445599488,3.927821943248501,0.8914910236850963,0.8249005790077686,0.2588223345927657,,
307,307,1.446808510638298,0.5366741759105403,120.19148936170212,34.62284526568594,156.2127659574468,74.17911675898442,0.0090621747024809,0.0044744772724176,0.6476380165902637,0.0592810592276637,0.3432998087072554,0.0601306631616565,3.926793854837856,0.885998686990935,0.8364741820334549,0.2617622227931127,,
308,308,2.851063829787234,0.6323855714173774,118.87234042553192,34.004990776212544,157.5531914893617,74.92273956251977,0.0206254807683459,0.0060409273928345,0.6368702893024911,0.057656299672132,0.3425042299291627,0.0607042303569584,3.931097377834456,0.8872258291214079,0.8317252941372536,0.2421007997608187,,
309,309,2.4680851063829787,1.1326578296174317,119.06382978723404,33.41011466956978,158.9787234042553,75.52902329215938,0.0059135857206563,0.0026748718021358,0.6484284274815463,0.0616109536461126,0.3456579867977973,0.0605091204118114,3.946952574055508,0.8922199330583866,0.7770996805231771,0.2369130699167913,,
310,310,1.702127659574468,0.4860217710149848,119.46808510638296,33.60285153357813,160.19148936170214,76.08184076530554,0.0111045934937384,0.0051733510616118,0.6417100602448377,0.0593773178044193,0.3471853462614238,0.0604563691084429,3.964002844109762,0.896366712049874,0.776451237997579,0.2351788060696782,,
311,311,2.5106382978723403,0.7503424798124302,119.29787234042551,33.265539952817306,160.80851063829786,76.40898758095356,0.0150535992078994,0.0045313242633996,0.6388460557042984,0.0588791701884108,0.3461003450878021,0.0606053861668497,3.962191238956634,0.8960026645994068,0.7775107594493462,0.2355827786742246,,
312,312,2.042553191489361,0.5339092210090346,120.12765957446808,33.517285338043294,161.46808510638297,76.46703110041435,0.013038942417101,0.0050999069075955,0.6399650100938622,0.0594654946478952,0.3469960474890368,0.0607568052995487,3.973597449255854,0.8922349994900315,0.7814490652511712,0.236706657110947,,
313,313,2.6808510638297878,0.988800243730688,120.51063829787236,33.195358432200464,161.7872340425532,76.69201408102393,0.0110090184182278,0.005750213346631,0.6440725186992693,0.0618814071430178,0.3449184628825028,0.0605326760735976,3.984757877551894,0.8982195578319508,0.7936943981088207,0.2350601575160472,,
314,314,2.382978723404255,0.7519188312974306,120.97872340425532,33.24758138607172,162.80851063829786,77.17202979332609,0.014008134093463,0.0044514836928665,0.6414289966045141,0.0589155013735068,0.3445628693020229,0.0610155548225519,3.998738232142811,0.9048069972476904,0.8127506951369559,0.2488230299813745,,
315,315,1.8297872340425527,0.4692894010334242,121.34042553191487,33.402819930811326,163.91489361702128,77.58256544211477,0.0123221514440413,0.0050041927099625,0.6415432199568594,0.0596282702809431,0.3461346285990991,0.0611963889484568,4.008340596105827,0.9072558244752322,0.8162149863187489,0.2423167992435912,,
316,316,2.5531914893617023,1.1599017982144908,121.4255319148936,32.90928072685909,164.38297872340425,77.79472514991122,0.0098057694409084,0.0040247066892795,0.6447384182736059,0.0619249660924363,0.3454558122854857,0.0609646666398515,4.022669487067167,0.9139888704155008,0.7925247059017424,0.2355518220719782,,
317,317,2.765957446808511,1.025249613171985,121.63829787234044,32.97572773660389,165.3404255319149,78.24193325618432,0.0096924066758392,0.0029578172894395,0.6442378954849839,0.0615365593816537,0.346069697839177,0.0610868906109456,4.0289077002258855,0.9164826874004924,0.7927263266883233,0.2358003355972558,,
318,318,2.3404255319148937,0.9532865502620956,122.51063829787236,33.41013903438518,166.06382978723406,78.38920559845556,0.0099597973074274,0.003720546538158,0.6413874489380185,0.060253489688739,0.3486527537545542,0.0601847742954017,4.034908506478965,0.9137565505652764,0.7951010268590465,0.2337466807669747,,
319,319,2.0851063829787235,1.0074836815639965,122.36170212765956,33.37079328372575,167.51063829787233,78.88181767202231,0.0098372893650883,0.0042434102764884,0.6392839152873868,0.0608158892964095,0.3508787953475251,0.0607599390235122,4.063718280774976,0.917379773566491,0.8196414870718848,0.237948924680998,,
320,320,2.2127659574468086,1.2661746252079418,122.55319148936172,33.386756142474184,168.29787234042553,79.11734242611784,0.0066530313985826,0.0036813907753544,0.6404739828985943,0.0606084487555453,0.3528729857028229,0.0609159673747601,4.074127485891312,0.9146500361474554,0.8269026665799293,0.241283525141074,,
321,321,1.4893617021276595,0.5952526714352598,123.48936170212764,34.06897284367239,168.82978723404256,79.29249876718939,0.0064368129346654,0.0027039834864658,0.6408589579077548,0.0608833827427375,0.3527042291575797,0.0610997712225398,4.063436407253635,0.9163927847698023,0.8075407804467961,0.2331426716153225,,
322,322,2.4680851063829787,0.7842906716778293,123.0,33.87819868083093,169.5744680851064,79.68768657420718,0.0137315682059906,0.004433604240011,0.6348813992138554,0.0608579276561548,0.3513870325801535,0.0612757206416579,4.092411634110414,0.9265746055165908,0.8171659361755249,0.2326692542541747,,
323,323,1.7872340425531914,0.7100053184846369,124.0,33.831402054327,170.14893617021278,79.98552834172486,0.0078640168760793,0.0027464916009531,0.6401271921257543,0.0609011226032927,0.3520087909981664,0.0607806200733429,4.0870926386017725,0.9239915319829148,0.8109119095927368,0.2333740660267728,,
324,324,2.25531914893617,0.9407838903937172,123.82978723404256,33.919205263215446,170.9787234042553,80.28326757739437,0.0096559950547807,0.0042843591400332,0.6375578345807018,0.0612738802002256,0.3527861703645174,0.0610572966438553,4.090062154262716,0.9282106133122658,0.818499427444876,0.2340002730455811,,
325,325,2.1702127659574466,0.7349972469118725,124.55319148936172,34.05727816079207,171.4255319148936,80.40158845642254,0.0090386098150053,0.0031134628637311,0.6373629158921774,0.0607100806818547,0.3535984742928174,0.060417913872685,4.105236817121349,0.9251725883723724,0.8250869841431467,0.2300681572694954,,
326,326,1.5319148936170213,0.6899177208725874,124.80851063829788,34.039239446232635,172.5744680851064,80.64604413906036,0.0052095261508969,0.002638099783539,0.6386478459374382,0.0609131840685974,0.3561426279116645,0.0604530321964215,4.11251280442283,0.9270693397286672,0.8065449702994835,0.2295930411047393,,
327,327,2.3404255319148937,0.8930033202766601,123.55319148936172,33.4032641291414,174.19148936170214,81.42824205601134,0.0092783600259256,0.0032493079393422,0.6333680223081719,0.0602271359224901,0.3573536176659021,0.0610757667334474,4.128906899450612,0.9274015939866952,0.8354353821714141,0.2364358695181369,,
328,328,1.4042553191489362,0.5394249585438566,124.55319148936172,33.86412070124795,174.82978723404256,81.61613141108836,0.0079729199757409,0.0035193756045211,0.634349969161215,0.0606911980839844,0.3576771108630439,0.0613795164160164,4.134755157748445,0.9285697475021448,0.830714902246123,0.2291966571819226,,
329,329,1.8297872340425527,0.7897443830962863,124.4255319148936,33.70923821355123,175.4468085106383,81.7820468807762,0.0056264345919063,0.0030939023263649,0.6359667054118243,0.06155895100417,0.3584068599962692,0.0614692050262226,4.162853381750022,0.9263933407732295,0.8188579202975608,0.2286589985985478,,
330,330,1.872340425531915,0.6395997708335368,124.4255319148936,33.820849475908055,176.3404255319149,82.11523328862043,0.0098022780501495,0.003950890472711,0.6305098259607079,0.0612030147162818,0.3596878959891423,0.0618631856013037,4.15782720497115,0.9255301365504166,0.8305168119869577,0.2396606764045765,,
331,331,1.6170212765957446,0.6421401662738242,124.97872340425532,33.79501364870928,176.85106382978722,82.35341362331714,0.0077805589784796,0.0034094192445926,0.6306274542065486,0.0606772594320215,0.3615919868149717,0.0607943467507715,4.162755549436889,0.9247077447939008,0.8554939487801124,0.2419514509524931,,
332,332,1.5319148936170213,0.4749323621124598,125.08510638297872,33.82800047349802,177.59574468085106,82.4389923664793,0.0081922341140252,0.0037180690702372,0.6255526048503961,0.058797042153703,0.3662551610355786,0.0595971280342523,4.170480819640038,0.93171441231458,0.8446022572291872,0.2409636813803737,,
333,333,1.4042553191489362,0.4555261224517646,125.44680851063828,33.79230262071022,178.06382978723406,82.66397676815768,0.0081039626167094,0.0034969041390824,0.6260608168438316,0.0586969459915251,0.3658352205394586,0.0598110138421566,4.185773375456814,0.9343742729607124,0.8452785371097724,0.2408621236232017,,
334,334,2.297872340425532,0.8084512046011492,125.14893617021276,33.61067201909565,178.61702127659575,82.82411172460621,0.0087532881410809,0.0029025169474219,0.6235616229089098,0.0594439989174759,0.367685088950009,0.0592023414486177,4.199642459155746,0.9347141294967324,0.8739301452864066,0.2453915513609683,,
335,335,1.702127659574468,0.5775854388532722,125.61702127659576,33.642404318776826,179.59574468085106,83.17933729072556,0.0087605264606705,0.003464583497591,0.6200365010663987,0.0574589128949832,0.3712029724729306,0.0581703181388608,4.20047218545419,0.9280046043597804,0.8503558625817963,0.241607169615686,,
336,336,1.574468085106383,0.5266524069729825,125.91489361702128,33.57649753204412,180.2127659574468,83.48422118553134,0.0085397065725264,0.0030266752915069,0.61827111468812,0.0566550833750759,0.3731891787393533,0.0573891995605154,4.194133095884722,0.9293262065158158,0.863087600390746,0.2435386834915714,,
337,337,0.9787234042553192,0.4986478157034621,126.06382978723404,32.85468214263742,181.1489361702128,84.2436029327822,0.0032544809450353,0.0017826618782338,0.6235099141925043,0.0577910568535277,0.3732356048624604,0.057536631636832,4.20276547225884,0.9136502644524336,0.86236616137705,0.2402277312395913,,
338,338,2.25531914893617,0.7878680573683322,124.80851063829788,32.29067877288268,182.25531914893617,84.86132901795847,0.0122596155254908,0.0051571595890779,0.6151577043085629,0.0568301734265005,0.3725826801659463,0.0579816765052716,4.22263182267491,0.9349891638987922,0.8572075933799396,0.2418933681990966,,
339,339,2.382978723404255,0.8226069813374807,125.34042553191487,32.27191172860034,182.7872340425532,85.19729241395304,0.0114036743243673,0.0047961072827681,0.6170255975545343,0.0570639312226155,0.371570728121098,0.0580960470153682,4.253029270648494,0.9365095551701657,0.8607830313651171,0.2419984600998279,,
340,340,1.4893617021276595,0.5714023657891577,126.27659574468083,32.45243938156342,183.48936170212767,85.3620422936254,0.0071636063431583,0.0028951379925659,0.619196128497942,0.0571189944021625,0.3736402651588997,0.0578191406131571,4.276165006357145,0.9397834248794112,0.8616082171931089,0.2421937561733776,,
341,341,2.1702127659574466,0.7719268821661586,126.06382978723404,32.313008952533835,184.10638297872345,85.57466070155048,0.0112820019526248,0.0046180772928586,0.6134558781230759,0.056330562843868,0.3752621199242993,0.0572601056079925,4.297073012923746,0.9456891584720084,0.8701037706729888,0.2418256635215591,,
342,342,2.3404255319148937,0.9459612609932416,125.70212765957449,32.2904782422187,185.46808510638297,85.88139554057742,0.0107745290652107,0.0054244161294776,0.6123205604248666,0.0566634126024021,0.3769049105099227,0.0576645778062695,4.304567597605844,0.9436608164926422,0.9091397891922602,0.2403883347389715,,
343,343,2.042553191489361,0.7317682483346611,126.74468085106383,32.398257538497006,185.74468085106383,85.92428606514112,0.006907358770481,0.002625649011975,0.6163880231310556,0.0577229126834376,0.3767046180984636,0.0575565975353649,4.3296375441906285,0.9428771008368292,0.8808281875257783,0.2427775479183515,,
344,344,1.6170212765957446,0.6634523889199148,127.0,32.45020456311979,186.72340425531917,86.25588289654868,0.0059359398577364,0.0030847692346886,0.6154980035256056,0.0570451466844483,0.3785660566166579,0.0573938386784032,4.311442359891202,0.9402477985244716,0.9018947547806624,0.2424681934880192,,
345,345,3.5319148936170213,1.1569632308057187,126.53191489361704,32.41228496715466,187.04255319148936,86.2320334255647,0.0138821825573353,0.0044633169712465,0.6080480938970652,0.0561418359593692,0.3780697235455994,0.057039567152927,4.340095092641396,0.9463551722651884,0.9098722653425272,0.2425089124868693,,
346,346,2.2127659574468086,0.7665394901377043,128.31914893617022,32.95270918904862,187.68085106382975,86.3967468111915,0.0122558734578238,0.0053870630944303,0.6086643451592594,0.0551289795530533,0.3790797813829165,0.0571096211096832,4.353708810069416,0.944279590057642,0.9159394904187028,0.2403705638922226,,
347,347,3.106382978723404,0.956850830054199,128.4468085106383,32.960133857117484,188.2127659574468,86.67074569194143,0.0172977390928804,0.0050437210610004,0.6050674609419361,0.0549939583836877,0.3776347999651834,0.0572977069362658,4.36957120707427,0.940577570541282,0.9023215102943042,0.2450112864352022,,
348,348,2.5106382978723403,0.8784656687493941,129.9787234042553,33.01752569083663,188.53191489361703,86.94484288630377,0.0110093906713499,0.0046886629593626,0.612860758994932,0.0564218295126561,0.376129850333718,0.0573434989912281,4.375394046126578,0.9445164846514934,0.9175831727412178,0.2424523630485741,,
349,349,3.148936170212766,1.3226593866801797,130.36170212765958,32.586012962061,189.08510638297872,87.37965795569976,0.0085102723464625,0.0024109716545314,0.6165611187678329,0.0574850998027752,0.3749286088857047,0.0572124978418115,4.393167376861577,0.9497921631729208,0.9190273217551213,0.2447414074551694,,
350,350,2.297872340425532,1.0809057848935502,131.3404255319149,33.0931162414707,190.10638297872345,87.79408671543982,0.0096052814967892,0.0037821735249891,0.615361703757281,0.0562257885952705,0.3750330147459296,0.0577172611897412,4.3971694519506,0.9447589803748933,0.9474195367432524,0.258018276254744,,
351,351,2.6382978723404253,0.7562368553855452,131.04255319148936,33.09441321282196,191.38297872340425,88.43609569904247,0.0135876990531402,0.0036143639880175,0.6107259158750039,0.0569755594207382,0.3756863850718557,0.0579803301713762,4.439148875418388,0.9518556346141588,0.9142698578820696,0.2419022405380537,,
352,352,1.9148936170212767,0.7548656178922639,131.68085106382978,32.79395005264071,192.4255319148936,88.71948538906875,0.0069148955181246,0.003715003957655,0.612371684180547,0.0559430539862954,0.3807134203013284,0.0565385970876404,4.411605252937407,0.9516291443935768,0.9027776371257384,0.2386101487353978,,
353,353,1.319148936170213,0.4132779023637987,131.7659574468085,32.94754248334614,193.59574468085103,89.02046946982297,0.0090768907754569,0.0055134301202832,0.6078249348658767,0.0557236038239731,0.3830981743586665,0.0571622868585475,4.455481231752643,0.9495018922358788,0.8997791257544512,0.2386057029406069,,
354,354,1.8297872340425527,0.6442112203865128,131.68085106382978,32.72068663535972,194.08510638297872,89.17968223228728,0.0078114873834413,0.0037505730980032,0.6087196998066614,0.0564114438269189,0.3834688128098974,0.057332968709748,4.439071396907821,0.9544013552481851,0.9026634560202396,0.2384306943661117,,
355,355,2.382978723404255,0.7701993300964765,131.59574468085106,32.60405901712673,194.80851063829783,89.50836186073566,0.0112369990679171,0.0033282892867867,0.6058109855544,0.0570943165274794,0.3829520153776827,0.0575201165926446,4.470657631505278,0.9578907589252816,0.907445728650868,0.2371867806040668,,
356,356,1.8297872340425527,0.5252453715788883,132.2340425531915,32.617793750296734,195.6382978723404,89.86759988063264,0.0092885908569606,0.0035850462425311,0.6069445111599866,0.0568313563871597,0.3837668979830527,0.0573442688381337,4.472143999221927,0.9590687596548524,0.9172441734900584,0.2435629923697122,,
357,357,2.3404255319148937,0.6909895216133288,131.7872340425532,32.56655489291151,196.74468085106383,89.88027500332022,0.011232560407158,0.0040567265160885,0.6003079465370011,0.0559443017553969,0.388459493055841,0.0571167957073298,4.485704348319128,0.9543760519971396,0.9316090868204856,0.247802628156331,,
358,358,1.9574468085106385,0.7597515305037754,132.6595744680851,32.478557104482746,197.2340425531915,90.23612367907016,0.0071621401710918,0.0034251932460087,0.6052054675580736,0.0567673850263124,0.3876323922708344,0.0571739482819461,4.490267274315751,0.9600949861471628,0.9259592746866584,0.2407720107152111,,
359,359,2.25531914893617,0.8391729937774757,132.14893617021278,31.75862644830615,198.5744680851064,91.18108455035532,0.0102826860886661,0.006064564696143,0.602421667569816,0.0563569719571865,0.387295646341518,0.0575150185484371,4.497748239034979,0.9680447704327622,0.9344683534310222,0.2428797636345115,,
360,360,2.3404255319148937,0.8113750883027548,132.89361702127658,31.854542698597623,198.91489361702128,91.3541590466,0.0089970267482235,0.0032131519346484,0.604607652882187,0.0565634471337422,0.3863953203695896,0.0575343914668429,4.497773898110065,0.9644699576147124,0.9435721425732106,0.2411701216312059,,
361,361,2.042553191489361,0.829772682719971,133.12765957446808,31.69628458431555,200.0,92.0111117819666,0.0071407542033288,0.0026617457312304,0.6062426850424978,0.0573808915506242,0.3866165607541734,0.0577383157713358,4.499570880298941,0.9732277992595983,0.923693698442935,0.2435737799124852,,
362,362,1.9148936170212767,0.7455934290651881,133.27659574468086,31.45383923497803,200.93617021276597,92.35761474380683,0.0052418130579229,0.0018642942619188,0.6070954050018529,0.0580204409319723,0.3876627819402243,0.0579182611419512,4.507717894039167,0.9670793107704122,0.9223711794305002,0.2419489674226802,,
363,363,1.4893617021276595,0.5336319375725141,132.53191489361703,31.43105994172063,202.8510638297872,92.96473367398276,0.0063696873624035,0.0027471507311726,0.5979868564523916,0.0570272606591012,0.3956434561852049,0.0572697897155663,4.529955311247157,0.9717571396009318,0.9407001965025208,0.2475998076731244,,
364,364,2.5106382978723403,0.7865519661495999,131.61702127659575,31.03089775706236,204.0,93.27016242762576,0.0097056440101823,0.0025376081460928,0.5910571107632423,0.0557275861152305,0.3992372452265751,0.0562213833843106,4.551583804105532,0.9785565875574268,0.9297594606205998,0.243815040326161,,
365,365,1.3617021276595744,0.5791208924411181,130.95744680851064,30.409685451215747,206.48936170212767,94.40882543464024,0.0068829260213194,0.0029002613528947,0.5896421209735758,0.0567301736420611,0.4034749530051045,0.0568407962025897,4.566449109937671,0.9782267766844917,0.9529314356417472,0.2423462382055923,,
366,366,2.127659574468085,0.6395997708335367,130.25531914893617,30.143310296518223,207.48936170212767,94.65515594142316,0.0079607590184193,0.0025594267741836,0.584010981767128,0.0558534819446522,0.4080282592144527,0.0561026483296631,4.578139959776609,0.9758380869517542,0.9462289889111848,0.2459381404787491,,
367,367,2.5106382978723403,0.9322498101078408,130.14893617021278,29.814657793483644,208.46808510638297,95.0912184352052,0.0082422091274152,0.0028916388403137,0.5835850607468631,0.0563253470866265,0.4081727301257216,0.0562467234549078,4.600736705868759,0.9787359847944134,0.9363827239048412,0.2398351741747703,,
368,368,2.8085106382978724,0.9844498915895088,130.06382978723406,30.00185687006119,209.6595744680851,95.1972581754312,0.0090080195912786,0.0037258574336746,0.5755698445082774,0.054058043602362,0.4154221359004439,0.0541772407742553,4.62048553887771,0.9844047654547328,0.950455118841442,0.2411001473631422,,
369,369,1.8297872340425527,0.6333210535433009,131.17021276595744,30.23633287090059,210.4468085106383,95.4153576870526,0.0098012214546025,0.0029509752361213,0.5734377632464851,0.0529296554063385,0.4167610152989125,0.0538033344755966,4.63534639965044,0.9804621427199188,0.9566166474601718,0.242637208156849,,
370,370,2.1702127659574466,0.8891831453420247,131.14893617021278,29.556070981816,211.2127659574468,95.92225350942492,0.0056917587412292,0.003036222299714,0.5780011917061599,0.0537992648477198,0.4163070495526109,0.0539728212274573,4.664719485247557,0.9806680053602782,0.9627117066313275,0.2454725106971685,,
371,371,1.9148936170212767,0.7362044701402608,131.5531914893617,29.737027188909167,212.0212765957447,96.3426465344879,0.0065131676136645,0.0025900429084344,0.5756174800600143,0.0536765367201033,0.4178693523263212,0.0535542186433053,4.674557621551965,0.9834697357197316,0.9473726869393132,0.2425269301584985,,
372,372,2.1702127659574466,0.5757889012544256,131.48936170212767,29.661728313732823,212.91489361702128,96.56271206735184,0.0120176256944761,0.004092234877913,0.5699981174441752,0.0524935096357445,0.4179842568613488,0.0539533017369972,4.68118469847324,0.9871722177449758,0.9357907298389012,0.2451649478757112,,
373,373,1.872340425531915,0.660993907741728,131.46808510638297,29.60192279378161,214.17021276595744,96.77658359123484,0.0073595006894535,0.0029121168801008,0.5715895043160695,0.0537445900577059,0.4210509949944771,0.0544876682148531,4.6916570897675145,0.9867465730883273,0.9621948680344394,0.2469194579648892,,
374,374,2.425531914893617,0.9864024220897954,131.3404255319149,29.36500715549689,214.95744680851064,96.94393002643471,0.0057626991026965,0.0026058240986653,0.5712547186299283,0.0542739811744425,0.4229825822673752,0.0540780182831786,4.718595920241942,0.9910451032845994,0.9516536381339304,0.2451050172522544,,
375,375,2.6808510638297878,1.0502089213570889,131.5744680851064,29.4758676928778,215.80851063829783,97.19547803831009,0.0088183640021834,0.0028373496853219,0.5666145125748586,0.0534815632679179,0.4245671234229579,0.053629514522964,4.712783808472169,0.9891127991612748,0.9667626421399742,0.246353048059508,,
376,376,1.702127659574468,0.7998004817517718,131.68085106382978,29.713935430830293,217.53191489361703,97.64647096186016,0.004515798126939,0.0023872884575683,0.5672274927161537,0.0544502145136559,0.4282567091569073,0.054115917633185,4.726743124912586,0.9874398538262912,0.939009353560408,0.2491663560282128,,
377,377,1.8297872340425527,0.7158183245395897,131.85106382978722,29.77339043451966,218.1489361702128,98.01655485611252,0.0072962731757164,0.0028340715198695,0.5641250977156856,0.0534183540320334,0.428578629108598,0.0540040696124654,4.739226209112032,0.996292561512106,0.9804406904161224,0.2520051130007455,,
378,378,2.4680851063829787,0.9377900139604008,131.29787234042553,29.65668819949068,219.29787234042556,98.10620151542771,0.0077458077800281,0.0033089110591502,0.5610452000442593,0.0536658935129238,0.4312089921757128,0.0539214578467513,4.744720551087445,0.9951675992047484,0.9587772034934304,0.2462701417333685,,
379,379,2.4680851063829787,0.884342882036749,131.17021276595744,29.5227101303091,220.6595744680851,98.69922416358514,0.010579569664294,0.0064625445734172,0.5553203949090224,0.0523825906750992,0.4341000354266835,0.0537834194614288,4.747936537934499,0.9896391835261468,0.9494292879545336,0.2527066363404374,,
380,380,1.7872340425531914,0.592511279689215,131.87234042553192,29.5888640050449,221.53191489361703,98.9779219184487,0.0074109601891019,0.003297537654869,0.5582050958503191,0.0530398044810669,0.4343839439605788,0.053949709137563,4.769110807753426,0.9947540881653504,0.9876828038271982,0.2576763808841446,,
381,381,2.425531914893617,1.0611445113753988,131.10638297872342,29.1272112595913,222.87234042553192,99.3433896467184,0.0079415380896011,0.003341772687348,0.5569109855308159,0.0536996689765329,0.4351474763795829,0.0542959592312815,4.781913798435806,0.9943914106192048,0.9528772741724794,0.25796522669797,,
382,382,2.765957446808511,1.0387308835933744,131.7659574468085,29.740676462589477,223.25531914893617,99.36118865872952,0.0106454999094567,0.0043996196983712,0.5553215132173893,0.0532863520314666,0.4340329868731539,0.0543536461999583,4.800729704471018,0.998050903433042,0.9798427732906452,0.2506109644011156,,
383,383,2.2127659574468086,0.637745854554685,132.40425531914894,29.60173529809472,224.2765957446809,99.64391068145017,0.0100076217842318,0.0031779908581586,0.5551125816698188,0.0535006062601705,0.4348797965459492,0.0544569165721443,4.790613655326047,0.9941621523690668,0.952834888808337,0.2560727479979251,,
384,384,2.851063829787234,0.7711595590320162,132.53191489361703,29.42024376486492,224.93617021276597,99.95011598973944,0.0118357234262246,0.0041452504292284,0.5546727313019516,0.0538277347068546,0.4334915452718236,0.0545965309516576,4.799606881554173,1.0004269610511205,0.9799559780699382,0.2488114091795978,,
385,385,2.978723404255319,1.067263875145028,133.48936170212767,29.558065201472257,225.3404255319149,99.9215225399416,0.0089322802813118,0.0025615124179122,0.5563824463763088,0.0545484681350513,0.4346852733423793,0.0543323841689892,4.815137266159417,0.9984299488258974,0.9883940510341852,0.2577881851897773,,
386,386,2.3404255319148937,0.8930033202766601,134.61702127659575,29.70360050515854,226.0212765957447,100.27492283110465,0.0071948415222386,0.0025210078860294,0.5582130813005932,0.0539943579372024,0.4345920771771681,0.0543775876552286,4.835575067537707,1.002150361073502,0.9643302325037356,0.2661511277397774,,
387,387,2.4680851063829787,0.7386129971963961,135.14893617021278,30.314376568992948,226.59574468085103,100.22208510050773,0.0133657961566872,0.0047612086058533,0.5515156977442998,0.0531161278500748,0.435118506099013,0.0539969455945539,4.821017221284971,1.000491352702971,0.9874320865236512,0.2678613755216282,,
388,388,2.595744680851064,0.9129996334701892,135.63829787234042,30.102375487334008,227.2765957446809,100.34198679823028,0.0070788597901237,0.0025832110700091,0.5575480494663904,0.0540852148466739,0.4353730907434857,0.0541644088259996,4.835044741808621,1.0034404875742855,0.9859432940657712,0.2742385736780532,,
389,389,1.74468085106383,0.7137476857656918,136.5744680851064,30.26613585208545,228.06382978723408,100.6257461012848,0.0086738784976657,0.0054349987985147,0.5553219553849529,0.0524107794268656,0.4360041661173813,0.0539586525528408,4.859287106064465,1.001011668612405,0.9554096111568792,0.2580830893065637,,
390,390,2.382978723404255,0.7791787649132542,136.04255319148936,30.15499031584221,229.1489361702128,100.92075115923376,0.0089353044022938,0.0036806446410385,0.5530114069309979,0.0535749580132318,0.4380532886667083,0.0539147370898662,4.863063240949793,1.003659544274009,0.9695511358144444,0.2669885321925472,,
